"32561","231455","201707128550","AROF05-0013171000534","226313","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F05-0013","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32562","47367","201707128551","AROF05-0013171000531","47285","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F05-0013","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32563","116609","201707128552","AROF25-001101171000183","116524","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F25-001101","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32564","81629","201707128553","AROF05-0013171000527","81545","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F05-0013","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32565","23677","201707128554","AROF05-0013171000523","23595","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F05-0013","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32566","144750","201707128555","AROF21-003902171000067","144658","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F21-003902","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32567","231780","201707128556","AROF07-0010171000663","226632","150","150","11441004","风光580车型的例行保养","2017-10-29 11:32:24","F07-0010","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32568","27948","201707128557","AROF05-001801171000213","27866","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:25","F05-001801","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32569","82723","201707128559","AROF31-0004171000717","82639","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:24","F31-0004","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32570","232011","201707128560","AROF07-0010171000664","226862","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:24","F07-0010","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32571","149206","201707128561","AROF04-0002171000493","149114","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:24","F04-0002","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32572","76147","201707128562","AROF16-0003171000281","76063","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:25","F16-0003","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32573","111738","201707128563","AROF05-0025171000252","111654","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:24","F05-0025","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32574","152130","201707128564","AROF05-001303171000547","152038","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:25","F05-001303","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32575","79700","201707128565","AROF25-0034171000156","79616","110","110","11441001","自费购买配件：风光专用机油SL15W-40/4L,机油滤清器部件","2017-10-29 11:41:24","F25-0034","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32576","129878","201707128566","AROF05-001303171000545","129787","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:25","F05-001303","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32577","69429","201707128569","AROF07-0013170800020","69346","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:25","F07-0013","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
"32578","141223","201707128570","AROF07-0010171000665","141131","150","150","11441004","风光580车型的例行保养","2017-10-29 11:41:25","F07-0010","1","2017-10-30 02:00:10","2017-10-30 02:00:10",NULL
